amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,step,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
-0.30864185517916115,-0.355752225155326,-0.22967566327015151,-0.21554730068697164,-0.2499079702173447,-0.19360408248659333,0.0,1.0,0.0,0.0,0.0
-0.10351180007550548,-0.20364508455676208,-0.22967566327015151,-0.31982148321922943,-0.2187712625409682,-1.2705466044710108,0.0,1.0,0.0,0.0,0.0
-0.418148690042058,-0.12635252380779802,0.09332541164646367,-0.33187113181683975,-0.4185213591535757,-0.33291008035522446,0.0,0.0,0.0,1.0,0.0
-0.41672612839689493,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.5672209827959304,0.0,0.0,0.0,1.0,0.0
-0.33402479473464547,-0.3365515092239341,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-1.2169673745215372,0.0,0.0,0.0,0.0,1.0
-0.346290279681604,-0.38830536893662215,-0.22967566327015151,0.03037177680638976,-0.05960555635852017,-0.24182538944111948,0.0,1.0,0.0,0.0,0.0
0.1394272477566715,-0.38830536893662215,-0.22967566327015151,0.38022375452809304,0.5299258690547252,0.06357622127087947,0.0,0.0,0.0,0.0,1.0
-0.409795916445069,-0.3881588101248797,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.06893414426582682,0.0,0.0,0.0,1.0,0.0
-0.3884194883980322,-0.38830536893662215,-0.22967566327015151,-0.27967941129211904,-0.35250188877847066,0.2671772950788788,0.0,1.0,0.0,0.0,0.0
-0.41922538568787526,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.1600188351799318,0.0,0.0,0.0,1.0,0.0
1.526087084589766,0.7359295442954458,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.3529040629980364,0.0,0.0,0.0,0.0,1.0
1.276902022243177,0.5922574022284722,-0.22967566327015151,-0.33187113181683975,0.5868648319480764,0.4493466769070887,0.0,1.0,0.0,0.0,0.0
-0.2957958157575983,-0.31450990188622663,-0.22967566327015151,2.5721540075190243,2.1672205517016483,1.081581590310876,0.0,1.0,0.0,0.0,0.0
-0.4153275781788596,-0.37777401747880013,-0.22261629649923517,-0.33187113181683975,-0.4185213591535757,-0.23110954345122478,0.0,0.0,0.0,1.0,0.0
-0.3995146542210281,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.545789290816141,0.0,0.0,0.0,1.0,0.0
1.0452185203810107,0.45867610052180213,-0.22967566327015151,-0.33187113181683975,0.4499018550998987,0.9101280544725608,0.0,1.0,0.0,0.0,0.0
-0.39978760253732815,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.18680845015466854,0.0,0.0,0.0,1.0,0.0
1.1462406128372482,0.5169222099899854,-0.22967566327015151,0.3572362443119669,1.1052486916253665,-0.6651013060419602,0.0,1.0,0.0,0.0,0.0
-0.28375625366165846,-0.30756827521092406,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.48293192421375025,0.0,0.0,0.0,0.0,1.0
-0.3020479171944342,-0.38830536893662215,-0.22967566327015151,0.22271247951274045,0.13279757795222147,-0.46685815522890817,0.0,1.0,0.0,0.0,0.0
-0.3956979600827415,-0.38830536893662215,-0.22967566327015151,-0.2862284008810846,-0.3624652435920693,-0.09180354558259368,0.0,1.0,0.0,0.0,0.0
-0.38342332195468465,-0.3652269565879969,-0.22967566327015151,0.48970375906217356,0.36548647502620135,-1.3562733723901683,0.0,1.0,0.0,0.0,0.0
-0.08603347020512808,-0.1935676382259802,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.17753031350175127,0.0,0.0,0.0,0.0,1.0
-0.41752825710659147,-0.3830371382867217,-0.22760333161778884,-0.1967146156243482,-0.27807586410173957,-1.5009372932537468,0.0,1.0,0.0,0.0,0.0
-0.3777658923209589,-0.38830536893662215,-0.22967566327015151,2.5136229112874973,2.0681717488352254,-0.4936477702036449,0.0,1.0,0.0,0.0,0.0
-0.16868927163587433,-0.24122433134388652,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.05286037528098478,0.0,0.0,0.0,0.0,1.0
-0.42343658421124414,-0.3570161864662285,-0.1908617929310648,-0.33187113181683975,-0.4185213591535757,-0.8579865338600647,0.0,0.0,0.0,1.0,0.0
-0.3470135633680666,0.41024666785380354,0.8226186808207031,3.425674920965957,2.783907519401161,-0.06501393060785693,1.0,0.0,0.0,0.0,0.0
-0.42048512215819583,-0.20874043495810266,-0.007857615928997766,-0.33187113181683975,-0.4185213591535757,-1.5116531392436414,0.0,0.0,0.0,1.0,0.0
-0.29841232609635876,-0.3718526635861221,-0.22967566327015151,-0.31305055800373965,-0.3281370510657624,0.8244012865534032,0.0,1.0,0.0,0.0,0.0
-0.10148832012257236,-0.38822288852911685,-0.22967566327015151,3.2687106830645747,2.884153134140198,-0.8633444568550122,0.0,0.0,0.0,0.0,1.0
-0.41374598143695523,-0.3568524217814304,-0.1976333026970229,-0.33187113181683975,-0.4185213591535757,0.28325106406372086,0.0,0.0,0.0,1.0,0.0
-0.2950662513702824,-0.3140892583800936,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-1.3294837574154317,0.0,0.0,0.0,0.0,1.0
-0.419288004617344,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.3153986020334049,0.0,0.0,0.0,1.0,0.0
-0.42329895023220154,-0.38821927384990346,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,1.4780678919369798,0.0,0.0,0.0,1.0,0.0
1.23373963823639,0.567371351240604,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.9705029167539592,0.0,0.0,0.0,0.0,1.0
-0.32776627011281717,-0.2655286687198735,-0.1455058253527691,2.3588196134346355,1.9639263468032309,-0.7079646900015389,0.0,1.0,0.0,0.0,0.0
-0.3647644368997889,-0.3461956705295522,-0.21958825710703161,-0.32908490904389465,-0.38122124637709554,1.3334039710734016,0.0,1.0,0.0,0.0,0.0
-0.4163163896076559,-0.06786446085735916,0.16503132967644882,-0.33187113181683975,-0.4185213591535757,-1.3562733723901683,0.0,0.0,0.0,1.0,0.0
-0.3703802497661549,-0.38830536893662215,-0.22967566327015151,-0.24934485147780294,-0.3156182267090011,1.3548356630531908,0.0,1.0,0.0,0.0,0.0
-0.3150852216250116,-0.38830536893662215,-0.22967566327015151,-0.22975906654499667,-0.266000922971074,-0.7454701509661704,0.0,1.0,0.0,0.0,0.0
-0.3081169436105733,-0.3216138703771461,-0.22967566327015151,0.735729939449614,0.5726336213674396,1.9709968074721362,0.0,1.0,0.0,0.0,0.0
-0.4142696619425809,-0.34435908488195405,-0.18165783588018175,-0.33187113181683975,-0.4185213591535757,0.1600188351799318,0.0,0.0,0.0,1.0,0.0
-0.2814520856539872,-0.3862229851025142,-0.12461317369757856,-0.00602640657359037,-0.22102238004360045,0.5618630598009831,1.0,0.0,0.0,0.0,0.0
-0.37653094239148294,-0.38461839613897475,-0.19105425968552378,-0.18608536673065107,-0.32044815262235965,1.3334039710734016,1.0,0.0,0.0,0.0,0.0
-0.18609422217459518,-0.38704614614156113,-0.22967566327015151,3.452195996401476,2.992731691577205,0.5511472138110883,0.0,1.0,0.0,0.0,0.0
-0.41371595147979034,-0.3864651686098106,-0.2201284367100847,-0.33187113181683975,-0.4185213591535757,-0.7561859969560651,1.0,0.0,0.0,0.0,0.0
0.001235221034047547,-0.3749261267390986,-0.22967566327015151,1.1239903457831704,1.0911022920703268,-0.48293192421375025,0.0,0.0,0.0,0.0,1.0
-0.34148959577778953,-0.38485499332385054,-0.22967566327015151,-0.33187113181683975,-0.3698702481447678,-0.5043636161935396,0.0,1.0,0.0,0.0,0.0
-0.2072346223954656,-0.38812069168953856,-0.22967566327015151,-0.11748551869513069,-0.10520049201954208,-1.3937788333547998,0.0,1.0,0.0,0.0,0.0
-0.4071431239451182,8.685110891425337,11.110867711674379,0.7761069041301927,0.5293143078407504,0.05286037528098478,1.0,0.0,0.0,0.0,0.0
-0.36376866084627146,1.7902342392535695,2.5335327898654736,0.3981712814935135,0.17700628865318965,-0.3704155413198559,1.0,0.0,0.0,0.0,0.0
0.8411732882184688,0.34103014170196505,-0.22967566327015151,-0.102219185372576,0.5277760382615916,-0.1453827755320672,0.0,1.0,0.0,0.0,0.0
-0.35967657906322276,-0.38830536893662215,-0.22967566327015151,-0.23158418935938913,-0.2939392691368161,-1.3830629873649052,0.0,1.0,0.0,0.0,0.0
-0.37326236193900153,-0.3591746362952741,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-1.1205247606124848,0.0,0.0,0.0,0.0,1.0
0.6563334589742694,0.23445740432868376,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.5579428461430131,0.0,0.0,0.0,0.0,1.0
-0.4005668197974512,-0.368407033061336,-0.22154703948744514,-0.33187113181683975,-0.4185213591535757,-0.054298084617962226,0.0,0.0,0.0,1.0,0.0
-0.2622489225863119,-0.38830536893662215,-0.22967566327015151,0.6151223940560115,0.43632207082360946,-1.4044946793446944,0.0,1.0,0.0,0.0,0.0
-0.3757340684968378,-0.3605997432915812,-0.22967566327015151,-0.2844918808029861,-0.34916235525240175,0.18145052715972118,0.0,1.0,0.0,0.0,0.0
-0.4111283768200062,-0.38356290980866786,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.24718331243606684,0.0,0.0,0.0,1.0,0.0
0.10791996944223427,-0.08174028439914484,-0.22967566327015151,-0.17590608954236941,0.030612101365870177,2.029933960416557,0.0,1.0,0.0,0.0,0.0
-0.4195919061880306,-0.3858867706445897,-0.22967566327015151,-0.11496812122380348,-0.22856259975914897,0.32611444802329964,0.0,1.0,0.0,0.0,0.0
-0.323506706773259,-0.3827880540281997,-0.15059840106503647,-0.2636507786951732,-0.4185213591535757,0.4493466769070887,1.0,0.0,0.0,0.0,0.0
1.6583478784575292,0.8121868904923462,-0.22967566327015151,-0.08351135883376391,1.0270303553487201,0.7708220566039297,0.0,1.0,0.0,0.0,0.0
-0.4141859268636917,-0.3743776813202685,-0.2191976617251808,-0.33187113181683975,-0.4185213591535757,0.6690215196999301,0.0,0.0,0.0,1.0,0.0
-0.4195522101068665,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.5779368287858251,0.0,0.0,0.0,1.0,0.0
-0.3316861968595927,-0.38147691129534644,-0.1548495568145773,2.696876247614297,2.1449133719222586,-0.6275958450773287,1.0,0.0,0.0,0.0,0.0
-0.3732815574022263,-0.3845993369213042,-0.22967566327015151,-0.33046091382639775,-0.3874456047691139,0.07429206726077418,0.0,1.0,0.0,0.0,0.0
-0.20876365388875884,-0.38830536893662215,-0.22967566327015151,0.4759721982057671,0.34525431161028636,-1.5277269082284834,0.0,1.0,0.0,0.0,0.0
-0.38905840437602784,-0.38830536893662215,-0.22967566327015151,0.9404731970504353,0.7017526531419932,-0.22039369746133008,0.0,1.0,0.0,0.0,0.0
-0.4191665454377764,-0.34408568369054204,-0.17779135926555756,-0.33187113181683975,-0.4185213591535757,0.3207565250283523,0.0,0.0,0.0,1.0,0.0
-0.4155912308299223,-0.38822486017232416,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.6972488440116442,0.0,0.0,0.0,1.0,0.0
-0.276683198510663,-0.38830536893662215,-0.22967566327015151,-0.09518856019667653,-0.12698374168160195,0.32611444802329964,0.0,1.0,0.0,0.0,0.0
0.00992620638242776,-0.1382403559340251,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.8619067475180346,0.0,0.0,0.0,0.0,1.0
-0.4230417663610558,-0.38122355514320866,-0.22136997877129258,-0.33187113181683975,-0.4185213591535757,0.058218298275932126,0.0,0.0,0.0,1.0,0.0
-0.42290845820047734,-0.3816487728615826,-0.22199684657231553,-0.3093662355988579,-0.3985501752876259,0.15466091218498443,0.0,0.0,1.0,0.0,0.0
-0.3048666809190196,6.045441224107247,7.888749018469695,0.04574976594849591,-0.16242806239905308,0.042144529291090076,1.0,0.0,0.0,0.0,0.0
-0.3008762188240047,-0.38717979726243984,-0.22967566327015151,0.13651031995081986,0.05898187460159682,0.020712837311300678,0.0,1.0,0.0,0.0,0.0
-0.19473065319578192,-0.38830536893662215,-0.22967566327015151,-0.16959895462887067,-0.14285255437979957,-0.740112227971223,0.0,1.0,0.0,0.0,0.0
-0.37382569293086676,-0.35949943493902836,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.022150546648278126,0.0,0.0,0.0,0.0,1.0
-0.245734554910865,-0.38830536893662215,-0.22967566327015151,0.08568068426265832,0.047645327127603256,0.46542044589193077,0.0,1.0,0.0,0.0,0.0
-0.34456917386938596,-0.3426310611954217,-0.22967566327015151,-0.33187113181683975,-0.3716907842618039,-0.8954919948246962,0.0,1.0,0.0,0.0,0.0
-0.299340188509797,2.687080330045233,3.6996650342380573,2.052749845618356,1.56904443602308,0.15466091218498443,1.0,0.0,0.0,0.0,0.0
-0.3749471570932014,3.3312179370623305,4.449472126534602,0.6116511392079195,0.36813476432719705,-0.059656007612909574,1.0,0.0,0.0,0.0,0.0
5.275578840822319,2.897766643226845,-0.22967566327015151,0.3413334291597795,3.53261983962324,0.6958111346746668,0.0,1.0,0.0,0.0,0.0
-0.3558789151065595,-0.38830536893662215,-0.22967566327015151,-0.007975686262320624,-0.09841943408245876,-1.4795056012739574,0.0,1.0,0.0,0.0,0.0
-0.420487048543757,-0.3828422742164004,-0.22523008783027057,-0.33187113181683975,-0.4185213591535757,0.2993248330485629,0.0,0.0,0.0,1.0,0.0
0.32041026502836834,0.04077482805507555,-0.22967566327015151,-0.33187113181683975,0.021421210171236472,2.1424503433104514,0.0,1.0,0.0,0.0,0.0
-0.42094465630438116,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.3168363113703824,0.0,0.0,0.0,1.0,0.0
-0.3791310556555113,-0.38161952682067435,-0.22967566327015151,-0.33187113181683975,-0.37595891630820405,-0.4882898472086976,0.0,1.0,0.0,0.0,0.0
-0.4204608029653277,-0.37884936811442055,-0.22026366110863116,-0.33187113181683975,-0.4185213591535757,-1.5438006772133255,0.0,0.0,0.0,1.0,0.0
-0.4005961145364581,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-1.5223689852335363,0.0,0.0,0.0,1.0,0.0
-0.24412095623131003,-0.38467294493437665,-0.22967566327015151,-0.13116049152149847,-0.1388262543758774,-0.4561423092390135,0.0,1.0,0.0,0.0,0.0
-0.420598585127875,-0.3834758289003455,-0.22594081699560337,-0.06588512885642218,-0.18673309573768113,1.5905842748308743,0.0,0.0,1.0,0.0,0.0
-0.1790789015967788,-0.24721465988809982,-0.22967566327015151,0.4374428091227331,0.3910934344268836,2.335335571128556,0.0,1.0,0.0,0.0,0.0
1.188033028944311,0.5410183812761459,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,0.7226007496494036,0.0,0.0,0.0,0.0,1.0
-0.3872101514174078,1.464434293210422,2.109882281972061,0.35333710802271695,0.15211188405031614,-1.0830192996478534,1.0,0.0,0.0,0.0,0.0
-0.3564738262830235,-0.3826957121185859,-0.22967566327015151,-0.16037955730866832,-0.23050058155909714,-0.23646746644617214,0.0,1.0,0.0,0.0,0.0
-0.33544494554817433,-0.33737032278970897,-0.22967566327015151,-0.33187113181683975,-0.3662968677236334,1.5316471218864534,0.0,1.0,0.0,0.0,0.0
0.3739176757611435,0.0716254907875899,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.9169236868044857,0.0,0.0,0.0,0.0,1.0
-0.3393956659671006,-0.38764749731978704,-0.22967566327015151,0.64867999242106,0.47890161940459836,-0.9437133017792224,0.0,1.0,0.0,0.0,0.0
-0.40264268831866284,-0.38830536893662215,-0.22967566327015151,-0.33187113181683975,-0.4185213591535757,-0.8687023798499595,0.0,0.0,0.0,1.0,0.0
-0.21242660194154897,-0.3850390133565317,-0.22967566327015151,-0.17651553837700876,-0.15929207600826922,0.18680845015466854,0.0,1.0,0.0,0.0,0.0
-0.23784463249082047,-0.28109710195011645,-0.22967566327015151,-0.29912754429238037,-0.280297318634828,1.8745541935630838,0.0,1.0,0.0,0.0,0.0
-0.4114404740783761,-0.38118691544027306,-0.22967566327015151,-0.33187113181683975,-0.4112226985704036,1.3601935860481382,0.0,1.0,0.0,0.0,0.0
3.1385668305006984,1.6656338249332945,-0.22967566327015151,-0.33187113181683975,1.687414296985663,2.029933960416557,0.0,1.0,0.0,0.0,0.0
